Date,BTCPriceActual,BTCPriceProjected,BTCPrice,GlobalBTCRewards,MinerHRActual,MinerHRProjected,NetworkHRActual,NetworkHRProjected,MinerBTCRewardsActual,MinerBTCRewardsProjected,CumMinerBTCRewardsActual,CumMinerBTCRewardsProjected,MinerRevenueActual,MinerRevenueProjected,MinerExpensesActual,MinerExpensesProjected,MinerPNLActual,MinerPNLProjected,MinerPNL,CumMinerPNL,HedgePNL,CumHedgePNL,NetPNL,CumNetPNL,PayoffTime
2024-01-19,0.0,40995.03378046669,40995.03378046669,927.0,0.0,43.130322580645164,0.0,449037738.3907551,0.0,8.458691849991545e-05,0.0028821800000000007,0.004063699548936089,0.0,3.467643581289617,0.0,1.1666666666666667,0.0,2.30097691462295,2.30097691462295,165.343047443282,-62.79219488167724,-48.73941212169365,-60.49121796705429,165.343047443282,0.0
2024-01-20,0.0,44261.08944892958,44261.08944892958,927.0,0.0,43.130322580645164,0.0,449464309.7021052,0.0,8.450663992836104e-05,0.0028821800000000007,0.00414820618886445,0.0,3.740355948897672,0.0,1.1666666666666667,0.0,2.5736892822310056,2.5736892822310056,167.916736725513,-39.84587915524726,-88.58529127694091,-37.27218987301625,167.916736725513,0.0
2024-01-21,0.0,52722.12740524138,52722.12740524138,927.0,0.0,43.130322580645164,0.0,449891286.2423886,0.0,8.44264375464724e-05,0.0028821800000000007,0.004232632626410922,0.0,4.451141396695772,0.0,1.1666666666666667,0.0,3.284474730029105,3.284474730029105,171.2012114555421,-103.22466306700393,-191.80995434394484,-99.94018833697483,171.2012114555421,0.0
2024-01-22,0.0,36761.13582941839,36761.13582941839,927.0,0.0,43.130322580645164,0.0,450318668.39655936,0.0,8.434631128194055e-05,0.0028821800000000007,0.0043169789376928626,0.0,3.100666205745821,0.0,1.1666666666666667,0.0,1.9339995390791545,1.9339995390791545,173.13521099462127,194.7240972250405,2.9141428810956627,196.65809676411968,173.13521099462127,0.0
2024-01-23,0.0,30676.303798960435,30676.303798960435,927.0,0.0,43.130322580645164,0.0,450746456.5499377,0.0,8.426626106252505e-05,0.0028821800000000007,0.004401245198755388,0.0,2.584977424356529,0.0,1.1666666666666667,0.0,1.4183107576898621,1.4183107576898621,174.55352175231113,74.23495077158705,77.14909365268271,75.65326152927692,174.55352175231113,0.0
2024-01-24,0.0,30228.503035266353,30228.503035266353,927.0,0.0,43.130322580645164,0.0,451174651.08820975,0.0,8.41862868160541e-05,0.0028821800000000007,0.004485431485571442,0.0,2.544825426546895,0.0,1.1666666666666667,0.0,1.3781587598802283,1.3781587598802283,175.93168051219135,5.463169317067795,82.6122629697505,6.841328076948023,175.93168051219135,0.0
2024-01-25,0.0,50334.43559005356,50334.43559005356,927.0,0.0,43.130322580645164,0.0,451603252.397428,0.0,8.410638847042432e-05,0.0028821800000000007,0.004569537874041867,0.0,4.233447593176597,0.0,1.1666666666666667,0.0,3.0667809265099297,3.0667809265099297,178.99846143870127,-245.29237716840393,-162.68011419865343,-242.225596241894,178.99846143870127,0.0
2024-01-26,0.0,27062.803792450628,27062.803792450628,927.0,0.0,43.130322580645164,0.0,452032260.8640116,0.0,8.402656595360082e-05,0.0028821800000000007,0.004653564439995468,0.0,2.273994467755711,0.0,1.1666666666666667,0.0,1.1073278010890444,1.1073278010890444,180.1057892397903,283.9139079307558,121.23379373210234,285.02123573184485,180.1057892397903,0.0
2024-01-27,0.0,27344.620169530892,27344.620169530892,927.0,0.0,43.130322580645164,0.0,452461676.87474686,0.0,8.394681919361706e-05,0.0028821800000000007,0.004737511259189085,0.0,2.295493885289744,0.0,1.1666666666666667,0.0,1.1288272186230774,1.1288272186230774,181.2346164584134,-3.4381598003792107,117.79563393172313,-2.3093325817561334,181.2346164584134,0.0
2024-01-28,0.0,44790.93124773696,44790.93124773696,927.0,0.0,43.130322580645164,0.0,452891500.8167875,0.0,8.386714811857481e-05,0.0028821800000000007,0.00482137840730766,0.0,3.7564876653228563,0.0,1.1666666666666667,0.0,2.5898209986561893,2.5898209986561893,183.8244374570696,-212.84499515411406,-95.04936122239093,-210.25517415545787,183.8244374570696,0.0
2024-01-29,0.0,31198.704717255558,31198.704717255558,927.0,0.0,43.130322580645164,0.0,453321733.07765514,0.0,8.378755265664403e-05,0.0028821800000000007,0.004905165959964304,0.0,2.6140631143161386,0.0,1.1666666666666667,0.0,1.4473964476494718,1.4473964476494718,185.27183390471907,165.82516367187313,70.7758024494822,167.2725601195226,185.27183390471907,0.0
2024-01-30,0.0,35666.67887063975,35666.67887063975,927.0,0.0,43.130322580645164,0.0,453752374.04523945,0.0,8.370803273606289e-05,0.0028821800000000007,0.004988873992700367,0.0,2.985587522490155,0.0,1.1666666666666667,0.0,1.8189208558234882,1.8189208558234882,187.09075476054255,-54.50928467128714,16.26651777819506,-52.690363815463655,187.09075476054255,0.0
2024-01-31,0.0,50983.185556040306,50983.185556040306,927.0,0.0,43.130322580645164,0.0,454183424.1077986,0.0,8.362858828513768e-05,0.0028821800000000007,0.005072502580985504,0.0,4.263651834330873,0.0,1.1666666666666667,0.0,3.096985167664206,3.096985167664206,190.18773992820675,-186.86138156188682,-170.59486378369175,-183.76439639422262,190.18773992820675,0.0
2024-02-01,0.0,33090.11050239301,33090.11050239301,927.0,0.0,43.130322580645164,0.0,454614883.65395945,0.0,8.354921923224268e-05,0.0028821800000000007,0.005156051800217747,0.0,2.764652896783569,0.0,1.1666666666666667,0.0,1.5979862301169023,1.5979862301169023,191.78572615832365,218.29551565449708,47.70065187080532,219.89350188461398,191.78572615832365,0.0
2024-02-02,0.0,48351.982316642505,48351.982316642505,927.0,0.0,43.130322580645164,0.0,455046753.07271826,0.0,8.346992550582021e-05,0.0028821800000000007,0.005239521725723568,0.0,4.035936362028886,0.0,1.1666666666666667,0.0,2.8692696953622194,2.8692696953622194,194.65499585368588,-186.1948361338439,-138.49418426303856,-183.32556643848167,194.65499585368588,0.0
2024-02-03,0.0,28629.286893908393,28629.286893908393,927.0,0.0,43.130322580645164,0.0,455479032.7534406,0.0,8.339070703438049e-05,0.0028821800000000007,0.005322912432757948,0.0,2.387416475973144,0.0,1.1666666666666667,0.0,1.2207498093064773,1.2207498093064773,195.87574566299236,240.6168841573562,102.12269989431762,241.83763396666268,195.87574566299236,0.0
2024-02-04,0.0,31405.456706120847,31405.456706120847,927.0,0.0,43.130322580645164,0.0,455911723.0858622,0.0,8.331156374650152e-05,0.0028821800000000007,0.00540622399650445,0.0,2.616437708359981,0.0,1.1666666666666667,0.0,1.449771041693314,1.449771041693314,197.32551670468567,-33.869271708991946,68.25342818532567,-32.41950066729863,197.32551670468567,0.0
2024-02-05,0.0,46311.5715344607,46311.5715344607,927.0,0.0,43.130322580645164,0.0,456344824.46008885,0.0,8.323249557082917e-05,0.0028821800000000007,0.005489456492075279,0.0,3.8546276726201385,0.0,1.1666666666666667,0.0,2.687961005953472,2.687961005953472,200.01347771063914,-181.85460090574622,-113.60117272042056,-179.16663989979276,200.01347771063914,0.0
2024-02-06,0.0,31017.71803923315,31017.71803923315,927.0,0.0,43.130322580645164,0.0,456778337.26659685,0.0,8.315350243607699e-05,0.0028821800000000007,0.005572609994511356,0.0,2.579231892536923,0.0,1.1666666666666667,0.0,1.4125652258702563,1.4125652258702563,201.4260429365094,186.58501264177613,72.98383992135557,187.99757786764638,201.4260429365094,0.0
2024-02-07,0.0,45344.31093252576,45344.31093252576,927.0,0.0,43.130322580645164,0.0,457212261.8962337,0.0,8.307458427102618e-05,0.0028821800000000007,0.0056556845787823825,0.0,3.7669597797757253,0.0,1.1666666666666667,0.0,2.6002931131090588,2.6002931131090588,204.02633604961844,-174.78443329816986,-101.80059337681429,-172.1841401850608,204.02633604961844,0.0
2024-02-08,0.0,53103.40201422467,53103.40201422467,927.0,0.0,43.130322580645164,0.0,457646598.7402179,0.0,8.299574100452556e-05,0.0028821800000000007,0.005738680319786908,0.0,4.407356200031792,0.0,1.1666666666666667,0.0,3.240689533365125,3.240689533365125,207.26702558298356,-94.66091119672673,-196.46150457354102,-91.4202216633616,207.26702558298356,0.0
2024-02-09,0.0,53304.44436158541,53304.44436158541,927.0,0.0,43.130322580645164,0.0,458081348.19013983,0.0,8.291697256549144e-05,0.0028821800000000007,0.0058215972923524,0.0,4.419843150748343,0.0,1.1666666666666667,0.0,3.253176484081676,3.253176484081676,210.52020206706524,-2.4527166378009895,-198.914221211342,0.8004598462806864,210.52020206706524,0.0
2024-02-10,0.0,17365.567076298972,17365.567076298972,927.0,0.0,43.130322580645164,0.0,458516510.6379617,0.0,8.283827888290765e-05,0.0028821800000000007,0.005904435571235307,0.0,1.4385336884262934,0.0,1.1666666666666667,0.0,0.2718670217596266,0.2718670217596266,210.79206908882486,438.45430288049454,239.54008166915256,438.7261699022542,210.79206908882486,0.0
2024-02-11,0.0,32546.653076093844,32546.653076093844,927.0,0.0,43.130322580645164,0.0,458952086.4760182,0.0,8.275965988582533e-05,0.0028821800000000007,0.0059871952311211325,0.0,2.6935499389994773,0.0,1.1666666666666667,0.0,1.5268832723328105,1.5268832723328105,212.31895236115767,-185.20924919749746,54.33083247165511,-183.68236592516465,212.31895236115767,0.0
2024-02-12,0.0,41868.05250789925,41868.05250789925,927.0,0.0,43.130322580645164,0.0,459388076.09701663,0.0,8.268111550336304e-05,0.0028821800000000007,0.006069876346624496,0.0,3.4616972853064865,0.0,1.1666666666666667,0.0,2.29503061863982,2.29503061863982,214.6139829797975,-113.72107306802596,-59.39024059637086,-111.42604244938614,214.6139829797975,0.0
2024-02-13,0.0,37936.716202484706,37936.716202484706,927.0,0.0,43.130322580645164,0.0,459824479.8940373,0.0,8.260264566470659e-05,0.0028821800000000007,0.0061524789922892025,0.0,3.1336731261563773,0.0,1.1666666666666667,0.0,1.9670064594897105,1.9670064594897105,216.5809894392872,47.96230292605745,-11.42793767031341,49.92930938554716,216.5809894392872,0.0
2024-02-14,0.0,32840.12073157019,32840.12073157019,927.0,0.0,43.130322580645164,0.0,460261298.2605342,0.0,8.252425029910894e-05,0.0028821800000000007,0.006235003242588312,0.0,2.7101063431050547,0.0,1.1666666666666667,0.0,1.543439676438388,1.543439676438388,218.1244291157256,62.17846474515709,50.75052707484368,63.72190442159548,218.1244291157256,0.0
2024-02-15,0.0,34307.73955721906,34307.73955721906,927.0,0.0,43.130322580645164,0.0,460698531.59033483,0.0,8.244592933589028e-05,0.0028821800000000007,0.006317449171924202,0.0,2.82853347120861,0.0,1.1666666666666667,0.0,1.6618668045419434,1.6618668045419434,219.78629592026755,-17.90494967291619,32.84557740192749,-16.243082868374245,219.78629592026755,0.0
2024-02-16,0.0,36055.55685530632,36055.55685530632,927.0,0.0,43.130322580645164,0.0,461136180.27764094,0.0,8.23676827044378e-05,0.0028821800000000007,0.00639981685462864,0.0,2.969812666789688,0.0,1.1666666666666667,0.0,1.8031460001230213,1.8031460001230213,221.58944192039056,-21.3233710366646,11.522206365262893,-19.52022503654158,221.58944192039056,0.0
2024-02-17,0.0,39052.81423586693,39052.81423586693,927.0,0.0,43.130322580645164,0.0,461574244.7170285,0.0,8.228951033420581e-05,0.0028821800000000007,0.006482106364962845,0.0,3.2136369606421917,0.0,1.1666666666666667,0.0,2.0469702939755248,2.0469702939755248,223.6364122143661,-36.56654004283942,-25.044333677576528,-34.519569748863894,223.6364122143661,0.0
2024-02-18,0.0,53085.5531378608,53085.5531378608,927.0,0.0,43.130322580645164,0.0,462012725.30344874,0.0,8.221141215471546e-05,0.0028821800000000007,0.0065643177771175605,0.0,4.364238288477723,0.0,1.1666666666666667,0.0,3.197571621811056,3.197571621811056,226.83398383617714,-171.19941460432523,-196.24374828190176,-168.00184298251418,226.83398383617714,0.0
2024-02-19,0.0,57043.86276526391,57043.86276526391,927.0,0.0,43.130322580645164,0.0,462451622.4322279,0.0,8.213338809555482e-05,0.0028821800000000007,0.006646451165213115,0.0,4.68520571896899,0.0,1.1666666666666667,0.0,3.518539052302323,3.518539052302323,230.35252288847946,-48.29137745431797,-244.53512573621973,-44.772838402015644,230.35252288847946,0.0
2024-02-20,0.0,31563.360378024,31563.360378024,927.0,0.0,43.130322580645164,0.0,462890936.49906754,0.0,8.205543808637885e-05,0.0028821800000000007,0.006728506603299494,0.0,2.5899453632970117,0.0,1.1666666666666667,0.0,1.423278696630345,1.423278696630345,231.7758015851098,310.8621291243269,66.32700338810719,312.28540782095723,231.7758015851098,0.0
2024-02-21,0.0,48633.9806413732,48633.9806413732,927.0,0.0,43.130322580645164,0.0,463330667.90004545,0.0,8.19775620569092e-05,0.0028821800000000007,0.006810484165356403,0.0,3.986895166102692,0.0,1.1666666666666667,0.0,2.820228499436025,2.820228499436025,234.59603008454582,-208.26156721286023,-141.93456382475304,-205.44133871342422,234.59603008454582,0.0
2024-02-22,0.0,23688.007107329373,23688.007107329373,927.0,0.0,43.130322580645164,0.0,463770817.03161544,0.0,8.189975993693425e-05,0.0028821800000000007,0.006892383925293338,0.0,1.9400420954746678,0.0,1.1666666666666667,0.0,0.773375428808001,0.773375428808001,235.36940551335383,304.3408771153347,162.40631329058166,305.1142525441427,235.36940551335383,0.0
2024-02-23,0.0,54335.56893249041,54335.56893249041,927.0,0.0,43.130322580645164,0.0,464211384.2906082,0.0,8.182203165630898e-05,0.0028821800000000007,0.006974205956949647,0.0,4.445846641257789,0.0,1.1666666666666667,0.0,3.2791799745911216,3.2791799745911216,238.64858548794496,-373.9002542669647,-211.493940976383,-370.6210742923736,238.64858548794496,0.0
2024-02-24,0.0,46822.769951970826,46822.769951970826,927.0,0.0,43.130322580645164,0.0,464652370.07423115,0.0,8.174437714495502e-05,0.0028821800000000007,0.007055950334094602,0.0,3.8274981659253706,0.0,1.1666666666666667,0.0,2.6608314992587037,2.6608314992587037,241.30941698720366,91.6561475623389,-119.83779341404409,94.3169790615976,241.30941698720366,0.0
2024-02-25,0.0,29629.831478251315,29629.831478251315,927.0,0.0,43.130322580645164,0.0,465093774.7800692,0.0,8.166679633286041e-05,0.0028821800000000007,0.007137617130427462,0.0,2.4197734127113266,0.0,1.1666666666666667,0.0,1.2531067460446599,1.2531067460446599,242.56252373324833,209.75384937937804,89.91605596533395,211.0069561254227,242.56252373324833,0.0
2024-02-26,0.0,26515.22339813749,26515.22339813749,927.0,0.0,43.130322580645164,0.0,465535598.80608475,0.0,8.158928915007973e-05,0.0028821800000000007,0.007219206419577542,0.0,2.163358228709599,0.0,1.1666666666666667,0.0,0.9966915620429322,0.9966915620429322,243.55921529529127,37.9982185773887,127.91427454272265,38.99491013943163,243.55921529529127,0.0
2024-02-27,0.0,31328.984452822562,31328.984452822562,927.0,0.0,43.130322580645164,0.0,465977842.55061847,0.0,8.151185552673387e-05,0.0028821800000000007,0.007300718275104276,0.0,2.5536836545177644,0.0,1.1666666666666667,0.0,1.3870169878510976,1.3870169878510976,244.94623228314236,-58.72788486715791,69.18638967556474,-57.34086787930681,244.94623228314236,0.0
2024-02-28,0.0,28479.14330306489,28479.14330306489,927.0,0.0,43.130322580645164,0.0,466420506.41238946,0.0,8.143449539301008e-05,0.0028821800000000007,0.007382152770497286,0.0,2.319184664110312,0.0,1.1666666666666667,0.0,1.1525179974436452,1.1525179974436452,246.09875028058602,34.7680620270436,103.95445170260834,35.92058002448724,246.09875028058602,0.0
2024-02-29,0.0,31319.049413363275,31319.049413363275,927.0,0.0,43.130322580645164,0.0,466863590.79049534,0.0,8.135720867916187e-05,0.0028821800000000007,0.007463509979176448,0.0,2.548030438755978,0.0,1.1666666666666667,0.0,1.3813637720893113,1.3813637720893113,247.48011405267533,-34.64685454564028,69.30759715696806,-33.26549077355097,247.48011405267533,0.0
2024-03-01,0.0,44857.11350994596,44857.11350994596,927.0,0.0,43.130322580645164,0.0,467307096.08441305,0.0,8.12799953155089e-05,0.0028821800000000007,0.007544789974491957,0.0,3.6459859759556585,0.0,1.1666666666666667,0.0,2.479319309288992,2.479319309288992,249.95943336196433,-165.16438197830874,-95.85678482134068,-162.68506266901974,249.95943336196433,0.0
2024-03-02,0.0,42206.20477111716,42206.20477111716,927.0,0.0,43.130322580645164,0.0,467751022.693999,0.0,8.1202855232437e-05,0.0028821800000000007,0.007625992829724394,0.0,3.427264335939619,0.0,1.1666666666666667,0.0,2.2605976692729524,2.2605976692729524,252.22003103123728,32.341086613711305,-63.51569820762938,34.60168428298426,252.22003103123728,0.0
2024-03-03,0.0,43515.64990422981,43515.64990422981,927.0,0.0,43.130322580645164,0.0,468195371.01948947,0.0,8.112578836039809e-05,0.0028821800000000007,0.007707118618084792,0.0,3.5302414044957247,0.0,1.1666666666666667,0.0,2.363574737829058,2.363574737829058,254.58360576906634,-15.975230623974305,-79.49092883160368,-13.611655886145247,254.58360576906634,0.0
2024-03-04,0.0,30858.654262054322,30858.654262054322,927.0,0.0,43.130322580645164,0.0,468640141.46150094,0.0,8.104879462991e-05,0.0028821800000000007,0.007788167412714702,0.0,2.5010567318406376,0.0,1.1666666666666667,0.0,1.3343900651739709,1.3343900651739709,255.91799583424032,154.41534683454097,74.92441800293727,155.74973689971495,255.91799583424032,0.0
2024-03-05,0.0,41610.94335761899,41610.94335761899,927.0,0.0,43.130322580645164,0.0,469085334.4210303,0.0,8.097187397155663e-05,0.0028821800000000007,0.007869139286686259,0.0,3.3693160613907067,0.0,1.1666666666666667,0.0,2.20264939472404,2.20264939472404,258.12064522896435,-131.17792696588896,-56.2535089629517,-128.97527757116492,258.12064522896435,0.0
2024-03-06,0.0,16512.094801367188,16512.094801367188,927.0,0.0,43.130322580645164,0.0,469530950.29945564,0.0,8.089502631598767e-05,0.0028821800000000007,0.007950034313002246,0.0,1.3357463434886818,0.0,1.1666666666666667,0.0,0.16907967682201508,0.16907967682201508,258.2897249057864,306.20595238627203,249.95244342332032,306.37503206309407,258.2897249057864,0.0
2024-03-07,0.0,37654.7961869421,37654.7961869421,927.0,0.0,43.130322580645164,0.0,469976989.49853605,0.0,8.081825159391867e-05,0.0028821800000000007,0.008030852564596165,0.0,3.043194791954016,0.0,1.1666666666666667,0.0,1.8765281252873491,1.8765281252873491,260.1662530310737,-257.9409569040139,-7.9885134806935945,-256.06442877872655,260.1662530310737,0.0
2024-03-08,0.0,44496.82270095986,44496.82270095986,927.0,0.0,43.130322580645164,0.0,470423452.4204127,0.0,8.074154973613089e-05,0.0028821800000000007,0.008111594114332295,0.0,3.592742423209349,0.0,1.1666666666666667,0.0,2.426075756542682,2.426075756542682,262.5923287876164,-83.47272347101674,-91.46123695171033,-81.04664771447405,262.5923287876164,0.0
2024-03-09,0.0,32466.981871835535,32466.981871835535,927.0,0.0,43.130322580645164,0.0,470870339.46760833,0.0,8.066492067347137e-05,0.0028821800000000007,0.008192259035005766,0.0,2.6189465171986464,0.0,1.1666666666666667,0.0,1.4522798505319796,1.4522798505319796,264.04460863814836,146.7640581153168,55.30282116360648,148.21633796584877,264.04460863814836,0.0
2024-03-10,0.0,50330.926763669806,50330.926763669806,927.0,0.0,43.130322580645164,0.0,471317651.04302835,0.0,8.058836433685267e-05,0.0028821800000000007,0.008272847399342618,0.0,4.056087063442072,0.0,1.1666666666666667,0.0,2.889420396775405,2.889420396775405,266.93402903492375,-217.9401276803781,-162.63730651677164,-215.05070728360272,266.93402903492375,0.0
2024-03-11,0.0,44727.951709399174,44727.951709399174,927.0,0.0,43.130322580645164,0.0,471765387.5499607,0.0,8.051188065725303e-05,0.0028821800000000007,0.008353359279999872,0.0,3.601131510070523,0.0,1.1666666666666667,0.0,2.4344648434038563,2.4344648434038563,269.3684938783276,68.35629566210172,-94.28101085466993,70.79076050550557,269.3684938783276,0.0
2024-03-12,0.0,37991.79903290682,37991.79903290682,927.0,0.0,43.130322580645164,0.0,472213549.39207673,0.0,8.043546956571609e-05,0.0028821800000000007,0.008433794749565588,0.0,3.0558881948581784,0.0,1.1666666666666667,0.0,1.8892215281915117,1.8892215281915117,271.25771540651914,82.18106265320672,-12.099948201463201,84.07028418139824,271.25771540651914,0.0
2024-03-13,0.0,37533.278940233526,37533.278940233526,927.0,0.0,43.130322580645164,0.0,472662136.973431,0.0,8.035913099335101e-05,0.0028821800000000007,0.008514153880558938,0.0,3.0161416789682085,0.0,1.1666666666666667,0.0,1.8494750123015418,1.8494750123015418,273.10719041882066,5.593945130614188,-6.5060030708490135,7.44342014291573,273.10719041882066,0.0
2024-03-14,0.0,37959.080470141256,37959.080470141256,927.0,0.0,43.130322580645164,0.0,473111150.698462,0.0,8.028286487133231e-05,0.0028821800000000007,0.00859443674543027,0.0,3.04746372802438,0.0,1.1666666666666667,0.0,1.8807970613577132,1.8807970613577132,274.9879874801784,-5.194778664874313,-11.700781735723327,-3.3139816035166003,274.9879874801784,0.0
2024-03-15,0.0,27951.431646331337,27951.431646331337,927.0,0.0,43.130322580645164,0.0,473560590.9719924,0.0,8.020667113089982e-05,0.0028821800000000007,0.00867464341656117,0.0,2.2418912856951234,0.0,1.1666666666666667,0.0,1.0752246190284567,1.0752246190284567,276.06321209920685,122.09331565048102,110.39253391475769,123.16854026950948,276.06321209920685,0.0
2024-03-16,0.0,25882.03432649812,25882.03432649812,927.0,0.0,43.130322580645164,0.0,474010458.1992296,0.0,8.013054970335862e-05,0.0028821800000000007,0.008754773966264529,0.0,2.0739416380234914,0.0,1.1666666666666667,0.0,0.9072749713568247,0.9072749713568247,276.97048707056365,25.24664730196524,135.63918121672293,26.153922273322063,276.97048707056365,0.0
2024-03-17,0.0,35303.73185520773,35303.73185520773,927.0,0.0,43.130322580645164,0.0,474460752.7857656,0.0,8.005450052007903e-05,0.0028821800000000007,0.008834828466784609,0.0,2.8262226201634575,0.0,1.1666666666666667,0.0,1.6595559534967907,1.6595559534967907,278.63004302406046,-114.9447098502572,20.694471366465734,-113.2851538967604,278.63004302406046,0.0
2024-03-18,0.0,25003.1883633189,25003.1883633189,927.0,0.0,43.130322580645164,0.0,474911475.137578,0.0,7.997852351249645e-05,0.0028821800000000007,0.008914806990297106,0.0,1.9997180884030783,0.0,1.1666666666666667,0.0,0.8330514217364116,0.8330514217364116,279.46309444579686,125.66663060104369,146.36110196750943,126.4996820227801,279.46309444579686,0.0
2024-03-19,0.0,46006.09482207851,46006.09482207851,927.0,0.0,43.130322580645164,0.0,475362625.66103,0.0,7.99026186121114e-05,0.0028821800000000007,0.008994709608909216,0.0,3.676007448401172,0.0,1.1666666666666667,0.0,2.5093407817345055,2.5093407817345055,281.9724352275314,-256.2354587968672,-109.8743568293578,-253.7261180151327,281.9724352275314,0.0
2024-03-20,0.0,38494.250020672196,38494.250020672196,927.0,0.0,43.130322580645164,0.0,475814204.76287067,0.0,7.982678575048938e-05,0.0028821800000000007,0.009074536394659705,0.0,3.072872249025971,0.0,1.1666666666666667,0.0,1.906205582359304,1.906205582359304,283.87864080989067,91.644506577157,-18.229850252200794,93.55071215951631,283.87864080989067,0.0
2024-03-21,0.0,39050.02844877688,39050.02844877688,927.0,0.0,43.130322580645164,0.0,476266212.85023576,0.0,7.975102485926082e-05,0.0028821800000000007,0.009154287419518967,0.0,3.1142797895732475,0.0,1.1666666666666667,0.0,1.9476131229065807,1.9476131229065807,285.8262539327973,-6.780496822877147,-25.01034707507794,-4.832883699970567,285.8262539327973,0.0
2024-03-22,0.0,41696.089871201875,41696.089871201875,927.0,0.0,43.130322580645164,0.0,476718650.33064747,0.0,7.967533587012112e-05,0.0028821800000000007,0.009233962755389088,0.0,3.3221499649587645,0.0,1.1666666666666667,0.0,2.155483298292098,2.155483298292098,287.98173723108937,-32.281949353584935,-57.29229642866288,-30.126466055292838,287.98173723108937,0.0
2024-03-23,0.0,52313.95752410876,52313.95752410876,927.0,0.0,43.130322580645164,0.0,477171517.61201537,0.0,7.959971871483039e-05,0.0028821800000000007,0.009313562474103919,0.0,4.164176303778642,0.0,1.1666666666666667,0.0,2.9975096371119747,2.9975096371119747,290.97924686820136,-129.537985365464,-186.83028179412688,-126.54047572835204,290.97924686820136,0.0
2024-03-24,0.0,43751.9108992767,43751.9108992767,927.0,0.0,43.130322580645164,0.0,477624815.1026366,0.0,7.952417332521358e-05,0.0028821800000000007,0.009393086647429131,0.0,3.4793345456633813,0.0,1.1666666666666667,0.0,2.3126678789967148,2.3126678789967148,293.29191474719806,104.45696882295114,-82.37331297117574,106.76963670194786,293.29191474719806,0.0
2024-03-25,0.0,60650.83766572032,60650.83766572032,927.0,0.0,43.130322580645164,0.0,478078543.21119565,0.0,7.944869963316037e-05,0.0028821800000000007,0.009472535347062291,0.0,4.818630184203383,0.0,1.1666666666666667,0.0,3.651963517536716,3.651963517536716,296.9438782647348,-206.16690655061217,-288.5402195217879,-202.51494303307544,296.9438782647348,0.0
2024-03-26,0.0,35904.821267877065,35904.821267877065,927.0,0.0,43.130322580645164,0.0,478532702.346766,0.0,7.937329757062496e-05,0.0028821800000000007,0.009551908644632916,0.0,2.84988406271531,0.0,1.1666666666666667,0.0,1.6832173960486434,1.6832173960486434,298.6270956607834,301.9014000536877,13.361180531899807,303.58461744973636,298.6270956607834,0.0
2024-03-27,0.0,34033.761339191566,34033.761339191566,927.0,0.0,43.130322580645164,0.0,478987292.91880906,0.0,7.929796706962628e-05,0.0028821800000000007,0.009631206611702543,0.0,2.698808085930733,0.0,1.1666666666666667,0.0,1.532141419264066,1.532141419264066,300.1592370800475,22.826931129963093,36.1881116618629,24.359072549227157,300.1592370800475,0.0
2024-03-28,0.0,41668.941423725126,41668.941423725126,927.0,0.0,43.130322580645164,0.0,479442315.3371756,0.0,7.922270806224769e-05,0.0028821800000000007,0.00971042931976479,0.0,3.3011263816746754,0.0,1.1666666666666667,0.0,2.134459715008009,2.134459715008009,302.2936967950555,-93.14919703130943,-56.961085369446536,-91.01473731630142,302.2936967950555,0.0
2024-03-29,0.0,15852.130872139493,15852.130872139493,927.0,0.0,43.130322580645164,0.0,479897770.0121058,0.0,7.914752048063698e-05,0.0028821800000000007,0.009789576840245428,0.0,1.2546568528643982,0.0,1.1666666666666667,0.0,0.08799018619773147,0.08799018619773147,302.3816869812532,314.96508872934476,258.0040033598982,315.05307891554247,302.3816869812532,0.0
2024-03-30,0.0,35247.594718235356,35247.594718235356,927.0,0.0,43.130322580645164,0.0,480353657.3542293,0.0,7.907240425700641e-05,0.0028821800000000007,0.009868649244502434,0.0,2.78711205864743,0.0,1.1666666666666667,0.0,1.6204453919807633,1.6204453919807633,304.00213237323396,-236.62465892236955,21.379344437528662,-235.0042135303888,304.00213237323396,0.0
2024-03-31,0.0,35091.263892797244,35091.263892797244,927.0,0.0,43.130322580645164,0.0,480809977.7745658,0.0,7.899735932363256e-05,0.0028821800000000007,0.009947646603826066,0.0,2.7721171828597173,0.0,1.1666666666666667,0.0,1.6054505161930506,1.6054505161930506,305.607582889427,1.9072360703449647,23.286580507873627,3.512686586538015,305.607582889427,0.0
2024-04-01,0.0,38447.10229232681,38447.10229232681,927.0,0.0,43.130322580645164,0.0,481266731.6845257,0.0,7.892238561285625e-05,0.0028821800000000007,0.010026568989438923,0.0,3.034337032811946,0.0,1.1666666666666667,0.0,1.8676703661452791,1.8676703661452791,307.4752532555723,-40.94122847426071,-17.654647966387085,-39.073558108115435,307.4752532555723,0.0
2024-04-02,0.0,29320.08234041331,29320.08234041331,927.0,0.0,43.130322580645164,0.0,481723919.49591017,0.0,7.884748305708252e-05,0.0028821800000000007,0.010105416472496005,0.0,2.311814695568003,0.0,1.1666666666666667,0.0,1.145148028901336,1.145148028901336,308.62040128447364,111.3496434133447,93.6949954469576,112.49479144224603,308.62040128447364,0.0
